id;lat;long;fna;gna;nam;sag;cpd;cnr;cde;nde;nba;tes;cat;dom;tel;nrs;cp1;nor;mod;mai
1915.00;-34.77429504;-58.336273539;Unidad Sanitaria 28 de Diciembre;Unidad Sanitaria;28 de Diciembre;Dis. Ministerio de Salud BA;02800601;50060282202478;028;ALMIRANTE BROWN;RAFAEL CALZADA;Municipal;C.A.P.S;Gorrión y Arroyo Nº 2227;011-42112562;VI;1847;Unidad Sanitaria N° 10 28 de Diciembre;Sin internación;
1916.00;-34.82701368;-58.410615117;Unidad Sanitaria Vendramin;Unidad Sanitaria;Vendramin;Dis. Ministerio de Salud BA;02800318;50060282202685;028;ALMIRANTE BROWN;BURZACO;Municipal;C.A.P.S;Constitución e/Vidal y Juan XXIII N° 1247bO. San Pablo;011-50831279;VI;1852;Unidad Sanitaria N° 9 Isabel Vendramini;Sin internación;
1917.00;-34.81859286;-58.371695019;Unidad Sanitaria Burzaco;Unidad Sanitaria;Burzaco;Dis. Ministerio de Salud BA;02800407;50060282202497;028;ALMIRANTE BROWN;BURZACO;Municipal;C.A.P.S;Alsina y Martín Fierro Bo. El Gaucho;011-42997885;VI;1852;Unidad Sanitaria N° 13 Burzaco;Sin internación;
1918.00;-34.90648657;-58.395745370;Unidad Sanitaria Glew I;Unidad Sanitaria;Glew I;Dis. Ministerio de Salud BA;02800342;50060282202312;028;ALMIRANTE BROWN;GLEW;Municipal;C.A.P.S;Bonifacio y Franklin S/N Bo. Gorriti;02224-423219;VI;1856;Unidad Sanitaria N° 14 Glew I;Sin internación;
1919.00;-34.89010813;-58.362489925;Unidad Sanitaria Glew II;Unidad Sanitaria;Glew II;Dis. Ministerio de Salud BA;02800369;50060282202313;028;ALMIRANTE BROWN;GLEW;Municipal;C.A.P.S;De Navazio y Di Carlo S/N Bo. Almafuerte;02224-421779;VI;1856;Unidad Sanitaria N° 15 Glew II;Sin internación;
1920.00;-34.76620785;-58.333882347;Unidad Sanitaria La Gloria;Unidad Sanitaria;La Gloria;Dis. Ministerio de Salud BA;02800555;50060282202483;028;ALMIRANTE BROWN;SAN JOSE;Municipal;C.A.P.S;La Calandria e/Bynon y Mitre S/N La Tablada;011-42110035;VI;1846;Unidad Sanitaria N° 11 La Gloria;Sin internación;
1921.00;-34.81904666;-58.347415928;Unidad Sanitaria Don Orione;Unidad Sanitaria;Don Orione;Dis. Ministerio de Salud BA;02800385;50060282202494;028;ALMIRANTE BROWN;CLAYPOLE;Municipal;C.A.P.S;Calle 11 y Av. Eva Perón Don Orione;011-42684911;VI;1849;Unidad Sanitaria N° 12 Don Orione;Sin internación;
1922.00;-34.82295256;-58.436974499;Unidad Sanitaria Nº 3 Bo. Lindo;Unidad Sanitaria;Nº 3 Bo. Lindo;Dis. Ministerio de Salud BA;02800041;50060282202586;028;ALMIRANTE BROWN;MALVINAS ARGENTINAS;Municipal;C.A.P.S;Portugal e/Yatay y Robles Bo. Lindo;011-42965839;VI;1846;Unidad Sanitaria N° 3 Barrio Lindo;Sin internación;
1923.00;-34.78911895;-58.317430622;Unidad Sanitaria 13 de Julio;Unidad Sanitaria;13 de Julio;Dis. Ministerio de Salud BA;02800351;50060282202661;028;ALMIRANTE BROWN;CLAYPOLE;Municipal;C.A.P.S;Anémona y Clavel N° 6445 Bo. La Loma;011-42775279;VI;1849;Unidad Sanitaria N° 7 13 de Julio;Sin internación;
1924.00;-34.82440100;-58.367204060;Dispensario Antirrábico;Dispensario;Antirrábico;Dis. Ministerio de Salud BA;02800032;;028;ALMIRANTE BROWN;BURZACO;Municipal;C.A.P.S;Martín Fierro y Av. Monteverde;011-42990155;VI;1852;Unidad Sanitaria N° 19 Ctro. Munic. de Sanidad Animal (ex Disp. Antirrábico);Sin internación;
1925.00;-34.80594059;-58.347766097;Unidad Sanitaria N° 21 Pte. Perón;Unidad Sanitaria;N° 21 Pte. Perón;Dis. Ministerio de Salud BA;02800750;50060282201663;028;ALMIRANTE BROWN;ADROGUE;Municipal;C.A.P.S;Marconi e/ Alsina y Jose Hernandez;;VI;1846;Centro de Salud N° 21 Juan Domingo Peron;Sin internación;
1926.00;-34.81183303;-58.385093189;Dispensario Salud Mental;Dispensario;Salud Mental;Dis. Ministerio de Salud BA;02800415;50060282218912;028;ALMIRANTE BROWN;BURZACO;Municipal;Salud Mental - Adicciones;Pte. Perón (ex Gorriti) e/Brasil e Italia N° 888;011-42140699;VI;1852;Dispensario Salud Mental;Sin internación;
1927.00;-34.83903224;-58.408257278;Unidad Sanitaria El Hornero;Unidad Sanitaria;El Hornero;Dis. Ministerio de Salud BA;02800741;50060282206812;028;ALMIRANTE BROWN;BURZACO;Municipal;C.A.P.S;Tomás Guido esq. Newton;;VI;1852;POSTA SANITARIA EL HORNERO;Sin internación;
1928.00;-34.82678187;-58.415878972;Posta La Cumbre;Posta;La Cumbre;Dis. Ministerio de Salud BA;02800865;50060282206807;028;ALMIRANTE BROWN;BURZACO;Municipal;C.A.P.S;Florida N° 1050;;VI;1852;Posta La Cumbre;Sin internación;
2278.00;-34.56754377;-59.086575109;C.A.P.S. Villa del Parque;C.A.P.S.;Villa del Parque;Dis. Ministerio de Salud BA;49700648;50064972201463;497;LUJAN;LUJAN;Municipal;C.A.P.S;Jujuy N° 1755;;VII;6700;Centro de Atención Primaria para la Salud Villa del Parque;Sin internación;
1930.00;-34.87093849;-58.366674353;Unidad Sanitaria 15 de Enero;Unidad Sanitaria;15 de Enero;Dis. Ministerio de Salud BA;02800814;50060282206815;028;ALMIRANTE BROWN;GLEW;Municipal;C.A.P.S;Provincia de Santa Fe N° 550;;VI;1853;Posta 15 de Enero;Sin internación;
1931.00;-34.87770533;-58.381294177;Posta Villa París;Posta;Villa París;Dis. Ministerio de Salud BA;02800873;50060282206805;028;ALMIRANTE BROWN;GLEW;Municipal;C.A.P.S;Juan de Garay N° 2379;;VI;1853;Posta Villa París;Sin internación;
1932.00;-34.82823396;-58.374451353;Unidad Sanitaria Los Aviadores;Unidad Sanitaria;Los Aviadores;Dis. Ministerio de Salud BA;02800849;50060282206810;028;ALMIRANTE BROWN;LONGCHAMPS;Municipal;C.A.P.S;Burgos Pérez N° 78;;VI;1854;Posta Plaza los Aviadores;Sin internación;
1933.00;-34.80270551;-58.370638846;Unidad Sanitaria El Progreso;Unidad Sanitaria;El Progreso;Dis. Ministerio de Salud BA;02800831;50060282206811;028;ALMIRANTE BROWN;RAFAEL CALZADA;Municipal;C.A.P.S;Capilla del Señor N° 1740;;VI;1847;Posta El Progreso;Sin internación;
1934.00;-34.75774761;-58.336038474;Unidad Sanitaria La Casona;Unidad Sanitaria;La Casona;Dis. Ministerio de Salud BA;02800822;50060282206814;028;ALMIRANTE BROWN;SAN JOSE;Municipal;C.A.P.S;Belgrano esq. Los Sauces;;VI;1846;Posta La Casona;Sin internación;
1935.00;-34.78964711;-58.326383982;Posta Mater Dei;Posta;Mater Dei;Dis. Ministerio de Salud BA;02800857;50060282206808;028;ALMIRANTE BROWN;SAN FRANCISCO SOLANO;Municipal;C.A.P.S;Caléndula y Rawson;;VI;1856;POSTA MATER DEI;Sin internación;
1936.00;-34.81191857;-58.386272426;Hosp. Zonal Gral. de Ag. Dr. Lucio Meléndez;Hosp. Zonal;Gral. de Ag. Dr. Lucio Meléndez;Dis. Ministerio de Salud BA;02800083;10060282100389;028;ALMIRANTE BROWN;ADROGUE;Provincial;Hospital;Pte. Perón (ex Gorriti) N° 859;011-42945555/9512/14;VI;1856;Hospital Zonal General de Agudos Dr. Lucio Meléndez;Con Internación;
1937.00;-34.78479706;-58.351221181;Hosp. Zonal Gral. Ag. Dr. Arturo Oñativia;Hosp. Zonal;Gral. Ag. Dr. Arturo Oñativia;Dis. Ministerio de Salud BA;02800644;10060282100397;028;ALMIRANTE BROWN;RAFAEL CALZADA;Provincial;Hospital;Ramón Carillo N° 1339;011-42195049;VI;1847;Hospital Zonal General de Agudos Dr. Arturo Oñativia;Con Internación;vgh-onativia@hotmail.com
1938.00;-34.81198803;-58.384294046;Hosp. Subz. Esp. de Rehab. Dr. J. M. Jorge;Hosp. Subz.;Esp. de Rehab. Dr. J. M. Jorge;Dis. Ministerio de Salud BA;02800091;14060282100662;028;ALMIRANTE BROWN;BURZACO;Provincial;Hospital;Pte. Perón N° 870 (Ex Gorriti N° 300);011-42948100/1384/83;VI;B1852AEB;Hospital Subzonal Especializado en Rehabilitación Dr. José María Jorge;Con Internación;administracion_jmjorge@tutopia.com
1939.00;-34.79980196;-58.387531300;DIVISIÓN MEDICINA PREVENTIVA;División;DIVISIÓN MEDICINA PREVENTIVA;Dis. Ministerio de Salud BA;02800628;50060282202202;028;ALMIRANTE BROWN;ADROGUE;Municipal;C.A.P.S;Rosales N° 1394;011-42140500 int.621;VI;1846;DIVISIÓN MEDICINA PREVENTIVA;Sin internación;subcom@brown.mun.gba.gov.ar
1940.00;-34.81693769;-58.424741676;Unidad Sanitaria N° 22 Loma Verde;Unidad Sanitaria;N° 22 Loma Verde;Dis. Ministerio de Salud BA;02800776;50060282201664;028;ALMIRANTE BROWN;MALVINAS ARGENTINAS;Municipal;C.A.P.S;Intendente Alvaro Pinto y Portugal;;VI;1846;CAPS N° 22 Loma Verde;Sin internación;
1941.00;-34.85720000;-58.387805987;UPA 5;UPA;5;Dis. Ministerio de Salud BA;02801021;50060282118886;028;ALMIRANTE BROWN;LONGCHAMPS;Provincial;U.P.A.;Av.de Aviacinn e/Boulogne Sur Mer y Dhiel;;VI;1854;UPA 5;Con Internación;
1942.00;-34.80790835;-58.388650593;Centro Provincial de Atención;C.P.A.;Centro Provincial de Atención;Dis. Ministerio de Salud BA;02801004;50060282119631;028;ALMIRANTE BROWN;ADROGUE;Provincial;Salud Mental - Adicciones;Pte Peron nº 870;011-42932888 Int 113;VI;1846;Centro Provincial de Atención;Sin internación;
1943.00;-34.79765298;-58.388296954;Emergencias Sistema de Emergencias Municipal (107);Emergencias;Sistema de Emergencias Municipal (107);Dis. Ministerio de Salud BA;02800920;53060282206697;028;ALMIRANTE BROWN;ADROGUE;Municipal;Emergencias;Plaza Esteban Adrogué 48;;VI;1846;Sistema de Emergencias Municipal (107);Sin internación;
1944.00;-34.88258849;-58.354376576;C.A.P.S. N° 23 Ramón Carrillo;C.A.P.S.;N° 23 Ramón Carrillo;Dis. Ministerio de Salud BA;02800989;50060282215009;028;ALMIRANTE BROWN;GLEW;Municipal;C.A.P.S;Sufriategui N° 3550;;VI;1853;CAPS N° 23 Ramón Carrillo;Sin internación;
1945.00;-34.82405084;-58.412923689;C.A.P.S. N°26 Unidad de Salud Ambiental (USAM);C.A.P.S.;N°26 Unidad de Salud Ambiental (USAM);Dis. Ministerio de Salud BA;02801080;50060282218926;028;ALMIRANTE BROWN;BURZACO;Municipal;Geriátrico;Constitución Nº 972;;VI;1852;CAPS Nº 26 Unidad de Salud Ambiental (USAM);Sin internación;
1946.00;-34.84565630;-58.392332914;C.A.P.S. N°28 SAKURA;C.A.P.S.;N°28 SAKURA;Dis. Ministerio de Salud BA;02801063;50060282218539;028;ALMIRANTE BROWN;LONGCHAMPS;Municipal;C.A.P.S;Massey n° 3212 e/ Mte Santiago y Finochetto, Longchamps;;VI;1854;CAPS N° 28 Sakura;Sin internación;
1947.00;-34.85282755;-58.367302532;C.A.P.S. N°30 Los Pinos;C.A.P.S.;N°30 Los Pinos;Dis. Ministerio de Salud BA;02801071;10060282218531;028;ALMIRANTE BROWN;MINISTRO RIVADAVIA;Municipal;C.A.P.S;Cobian Nº 215 e/Virrey Ceballos y C. del Campo;;VI;1854;CAPS Nº 30 Los Pinos;Sin internación;
1948.00;-34.77652642;-58.333130289;C.A.P.S. Nº 25 2 de Abril;C.A.P.S.;Nº 25 2 de Abril;Dis. Ministerio de Salud BA;02801055;50060282218924;028;ALMIRANTE BROWN;RAFAEL CALZADA;Municipal;C.A.P.S;Santa Ana Nº 2440 e/Murature y Ceferino Ramirez;4211-1410;VI;1847;CAPS Nº 25 2 de Abril;Sin internación;
1949.00;-34.84236341;-58.208027104;Ctro. Periférico Dr. S. Mandirola Bo. La Rotonda;Ctro. Periférico;Dr. S. Mandirola Bo. La Rotonda;Dis. Ministerio de Salud BA;27400476;50062742202434;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 511 y Güemes Bo. La Rotonda;02229-495920;VI;1888;Centro de Salud La Rotonda (Dr.S. Mandirola);Sin internación;
1950.00;-34.81860447;-58.205278241;Ctro. Periférico San Rudecindo;Ctro. Periférico;San Rudecindo;Dis. Ministerio de Salud BA;27400565;50062742202806;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Ambato e/Alvear Nuñez Cabeza de Vaca y Hernandarias Bo. San Rudecindo;011-42583179;VI;1888;Centro de Salud San Rudecindo;Sin internación;
1951.00;-34.80772539;-58.326181528;Ctro. Periférico Prev. y Asist. a la Violencia Familiar;Ctro. Periférico;Prev. y Asist. a la Violencia Familiar;Dis. Ministerio de Salud BA;27400573;50062742202402;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Quebracho N° 2350;011-42682052;VI;1888;Centro de Salud Malvinas;Sin internación;
1952.00;-34.80042558;-58.291657589;Ctro. Periférico  de Junio San Nicolás;Ctro. Periférico;de Junio San Nicolás;Dis. Ministerio de Salud BA;27400361;50062742202930;274;FLORENCIO VARELA;BARRIO SAN NICOLAS - EL MOLINO;Municipal;C.A.P.S;Sarratea(66) N° 1030;011-42552177;VI;1888;Centro de Salud 20 de Junio;Sin internación;
1953.00;-34.78292020;-58.292733940;Ctro. Periférico Bo. La Sirena;Ctro. Periférico;Bo. La Sirena;Dis. Ministerio de Salud BA;27400450;50062742202134;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Guido Spano N° 1017 Bo. La Sirena;011-42373417;VI;1888;Centro de Salud La Sirena;Sin internación;
1954.00;-34.81967756;-58.271570505;Servicio de Emergencias;Servicio de Emergencias;;Dis. Ministerio de Salud BA;27400948;;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;Emergencias;Progreso N° 240 Villa Vatteone;011-42873437;VI;1888;SUME (Servicio de Urgencias Médicas de Fcio. Varela);Sin internación;
1955.00;-34.82184787;-58.233733171;Centro de Salud Ricardo Rojas;Centro de Salud;Ricardo Rojas;Dis. Ministerio de Salud BA;27400344;50062742202753;274;FLORENCIO VARELA;BOSQUES;Municipal;C.A.P.S;Copdevilla N° 960 Bo. Ricardo Rojas;011-42212382;VI;1889;Centro de Salud Ricardo Rojas;Sin internación;
1956.00;-34.82292218;-58.195835146;Equipo Móvil Nº 4  Carolina II;Equipo;Móvil Nº 4  Carolina II;Dis. Ministerio de Salud BA;27400832;50062742201213;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;Unidad Móvil;Garín e/Ciudadela y San Fernando N° 2666 Bo. Carolina II;02229-453894;VI;1888;Centro de Salud Carolina II;Sin internación;
1957.00;-34.80176587;-58.254943129;Ctro. Periférico Villa del Plata;Ctro. Periférico;Villa del Plata;Dis. Ministerio de Salud BA;27400590;50062742202877;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Ameghino(129)e/Caseros y Sta. Cruz N° 3810 Bo. Villa del Plata;011-42373079;VI;1888;Centro de Salud Villa del Plata;Sin internación;
1958.00;-34.77994961;-58.286867359;Ctro. Periférico Villa Aurora;Ctro. Periférico;Villa Aurora;Dis. Ministerio de Salud BA;27400379;50062742202871;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Victorino de la Plaza( 11) N° 1250 Bo. Villa Aurora;011-42373472;VI;1888;Centro de Salud Villa Aurora;Sin internación;
1959.00;-34.81263182;-58.298185101;Ctro. Periférico Villa Argentina;Ctro. Periférico;Villa Argentina;Dis. Ministerio de Salud BA;27400484;50062742202869;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 511 e/544 y 546 S/N Villa Argentina;011-42373416;VI;1888;Centro de Salud Villa Argentina;Sin internación;
1960.00;-34.80876921;-58.313363497;Equipo Móvil N° 2 Padre Mujica;Equipo;Móvil N° 2 Padre Mujica;Dis. Ministerio de Salud BA;27400735;50062742202703;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;Unidad Móvil;El Boyero( 533) e/Los Olivos y El Algarrobo Bo. Luján;011-42682197;VI;1888;Centro de Salud Padre Mujica (Luján);Sin internación;
1961.00;-34.92292257;-58.266416417;Ctro. Periférico Dra. Bengoechea - La Capilla;Ctro. Periférico;Dra. Bengoechea - La Capilla;Dis. Ministerio de Salud BA;27400328;50062742202220;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Av.Eva Perón e/1628 y 1631 Bo. La Capilla;02225-498309;VI;1888;Centro de Salud Antonio Bengoechea (La Capilla);Sin internación;
1962.00;-34.86802357;-58.272984406;Ctro. Periférico San Francisco;Ctro. Periférico;San Francisco;Dis. Ministerio de Salud BA;27400719;50062742202787;274;FLORENCIO VARELA;BARRIO ALPINO;Municipal;C.A.P.S;Calle 1336 e/ 1319 y 1321 S/N Bo. San Francisco;011-42743782;VI;1888;Centro de Salud San Francisco;Sin internación;
1963.00;-34.85252040;-58.272156932;Ctro. Periférico Sarmiento;Ctro. Periférico;Sarmiento;Dis. Ministerio de Salud BA;27400859;50062742201466;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 1339 e/1306 y 1308 Bo. Sarmiento;011-42742096;VI;1888;Centro de Salud Sarmiento;Sin internación;
1964.00;-34.78380255;-58.281865824;Ctro. Periférico S. Eduardo - Va. Bo. Abrille;Ctro. Periférico;S. Eduardo - Va. Bo. Abrille;Dis. Ministerio de Salud BA;27400522;50062742202783;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Rodriguez Peña N° 845 Bo. San Eduardo;011-42551045;VI;1888;Centro de Salud San Eduardo (Dr. Villabrille);Sin internación;
1965.00;-34.81761852;-58.251793960;Ctro. Periférico N° 1 - Zeballos I;Ctro. Periférico;N° 1 - Zeballos I;Dis. Ministerio de Salud BA;27400212;50062742202470;274;FLORENCIO VARELA;ESTANISLAO ZEBALLOS - BARRIO T;Municipal;C.A.P.S;Calle 820 e/Av. Hudson y Soler N° 87 Villa Arias;011-42551095;VI;1888;Centro de Salud Ramón Carrillo (Zeballos I);Sin internación;
1966.00;-34.80812245;-58.249376095;Ctro. Periférico N° 2 - Zeballos II;Ctro. Periférico;N° 2 - Zeballos II;Dis. Ministerio de Salud BA;27400018;50062742202553;274;FLORENCIO VARELA;ESTANISLAO ZEBALLOS - BARRIO T;Municipal;C.A.P.S;Boedo y Sucre N° 780 Villa Esther;011-42750772;VI;1888;Centro de Salud Zeballos II;Sin internación;
1967.00;-34.81736063;-58.222528739;Ctro. Periférico I Baigorri - Bo. Norte;Ctro. Periférico;I Baigorri - Bo. Norte;Dis. Ministerio de Salud BA;27400506;50062742202157;274;FLORENCIO VARELA;BOSQUES;Municipal;C.A.P.S;Marcos Paz (1011) y Santa Teresita Bo. Bosques Norte;011-42212402;VI;1889;Centro de Salud Bosques Norte (Dr. Julián Baigorri);Sin internación;
1968.00;-34.86883301;-58.199002151;Ctro. Periférico Ing. Allan;Ctro. Periférico;Ing. Allan;Dis. Ministerio de Salud BA;27400336;50062742202328;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Amelia( 1134) e/Cuyen(1147) yPirán (1145) Bo. Ing. Allan;02229-493400;VI;1888;Centro de Salud Ing. Allan;Sin internación;
1969.00;-34.83510650;-58.269636566;Ctro. Periférico Dr. A. Roselli Va. Mónica;Ctro. Periférico;Dr. A. Roselli Va. Mónica;Dis. Ministerio de Salud BA;27400492;50062742202879;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 735 e/738 y 740 Bo. Villa Mónica;011-42741017;VI;1888;Centro de Salud Villa Mónica Dr. Amador Roselli;Sin internación;
1970.00;-34.86390910;-58.186574461;Ctro. Periférico Dr. A. Oñativia;Ctro. Periférico;Dr. A. Oñativia;Dis. Ministerio de Salud BA;27400701;50062742202212;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 21 e/5 y 6 S/N Bo. El Parque;02229-493584;VI;1888;Centro de Salud El Parque (Dr. A. Oñativia);Sin internación;
1971.00;-34.94660527;-58.266256108;Centro de Salud Los Tronquitos;Centro de Salud;Los Tronquitos;Dis. Ministerio de Salud BA;27400999;50062742202426;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 1523 e/1550 y 1552 Bo. Los Tronquitos;-;VI;1888;Centro de Salud los Tronquitos;Sin internación;
1972.00;-34.83773224;-58.285800434;Ctro. Periférico Pico de Oro;Ctro. Periférico;Pico de Oro;Dis. Ministerio de Salud BA;27400875;50062742202723;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Yugoslavia e/La Haya y Madrid S/N Bo. Pico de Oro;011-42742199;VI;1888;Centro de Salud Dr. Nicolás Boccuzzi (Pico de Oro);Sin internación;
1973.00;-34.77903699;-58.274344600;Ctro. Periférico M. Fierro;Ctro. Periférico;M. Fierro;Dis. Ministerio de Salud BA;27400581;50062742202443;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Campichuelo(114) N° 445 Bo. Martín Fierro;011-42371425;VI;1888;Centro de Salud Martín Fierro;Sin internación;
1974.00;-34.79504881;-58.311619464;Equipo Móvil N° 3 Don José;Equipo;Móvil N° 3 Don José;Dis. Ministerio de Salud BA;27400786;50062742201218;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;Unidad Móvil;El Indio N° 57 Bo. Don José;011-42131731;VI;1888;Centro de Salud Don José;Sin internación;
1975.00;-34.80395310;-58.300501838;Ctro. Periférico Km. 26700 - E. Scrochi;Ctro. Periférico;Km. 26700 - E. Scrochi;Dis. Ministerio de Salud BA;27400310;50062742202840;274;FLORENCIO VARELA;KM. 27 - INGENIERO ARRIGO - KM;Municipal;C.A.P.S;Blandengues(403)N° 1403;011-42551036;VI;1888;Centro de Salud Km. 26,700 (Dr. Ernesto Scrochi);Sin internación;
1976.00;-34.84001980;-58.232320483;Ctro. Periférico Dr. E. Rodriguez Va. Hudson;Ctro. Periférico;Dr. E. Rodriguez Va. Hudson;Dis. Ministerio de Salud BA;27400514;50062742202226;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Iberia e/Pico Truncado y Brochero N° 359 Bo. Villa Hudson;011-42139318;VI;1888;Centro de Salud Villa Hudson (Dr. Evaristo Rodríguez);Sin internación;
1977.00;-34.79710296;-58.261339178;Ctro. Periférico Villa Angélica;Ctro. Periférico;Villa Angélica;Dis. Ministerio de Salud BA;27400093;50062742202867;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Tapalqué e/Bolivar y Gorriti N° 1251;011-42370240;VI;1888;Centro de Salud Villa Angélica;Sin internación;
1978.00;-34.82108680;-58.284689294;Ctro. Periférico La Esmeralda;Ctro. Periférico;La Esmeralda;Dis. Ministerio de Salud BA;27400069;50062742202363;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Av. 13 de Diciembre N° 2332 Bo. La Esmeralda;011-42373423;VI;1888;Centro de Salud La Esmeralda;Sin internación;
1979.00;-34.81491952;-58.292070195;Ctro. Periférico Bo. San Jorge;Ctro. Periférico;Bo. San Jorge;Dis. Ministerio de Salud BA;27400468;50062742202127;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Calle 503 e/554 y 507N° 3805 Bo. San Jorge;011-42553717;VI;1888;Centro de Salud San Jorge (Saul Glogier);Sin internación;
1980.00;-34.79743608;-58.244840002;Ctro. Periférico Santo Tomás;Ctro. Periférico;Santo Tomás;Dis. Ministerio de Salud BA;27400531;50062742202835;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;C.A.P.S;Santa Cruz e/Caracas y Bogotá;011-43510581;VI;1888;Centro de Salud Santo Tomás;Sin internación;
1981.00;-34.82899494;-58.217883780;Unidad Sanitaria Bo. Pepsi;Unidad Sanitaria;Bo. Pepsi;Dis. Ministerio de Salud BA;27400115;50062742202733;274;FLORENCIO VARELA;BOSQUES;Municipal;C.A.P.S;Ruta 36 Km.31,5 entrada 50 Planta Baja Bo. Pte. Perón;011-42211048;VI;1889;Centro de Salud Presidente Perón (Barrio Pepsi);Sin internación;
1982.00;-34.77174475;-58.269107163;Hospital de Alta Compl. El Cruce;Hospital;de Alta Compl. El Cruce;Dis. Ministerio de Salud BA;27401073;10062742100205;274;FLORENCIO VARELA;FLORENCIO VARELA;Provincial;Hospital;Av. Calchaquí N° 5401 e/Lope de Vega y Rastrador Fournier;011-42107095/7096/70;VI;1888;Alta Complejidad Hospital El Cruce;Con Internación;
1983.00;-34.78086565;-58.280122299;Prevención y Asistencia de las Adicciones-Serv;Ce.Va.Re.So.;Prevención y Asistencia de las Adicciones-Serv.Ce.Va.Re.So.;Dis. Ministerio de Salud BA;27400883;52062742218922;274;FLORENCIO VARELA;FLORENCIO VARELA;Municipal;Salud Mental - Adicciones;Av. del Trabajo N° 199 Cruce Varela;011-42757309;VI;1888;Prevención y Asistencia de las Adicciones-Serv.Ce.Va.Re.So.;Sin internación;
